2025-10-22 13:43:51,452 | INFO | httpx | HTTP Request: POST https://guxpjrwgborfbxkgrnrk.supabase.co/rest/v1/messages "HTTP/2 201 Created"
2025-10-22 13:43:51,488 | INFO | rag.retriever_workspace | ✓ Embedder chargé
2025-10-22 13:43:51,490 | INFO | rag.retriever_workspace | ✓ Retriever chargé: 10 vecteurs
2025-10-22 13:43:55,168 | INFO | httpx | HTTP Request: POST http://localhost:1234/v1/embeddings "HTTP/1.1 200 OK"
2025-10-22 13:43:55,174 | INFO | rag.retriever_workspace | ✓ Retrieve: 2/10 hits (min_score=0.3)
2025-10-22 13:43:55,178 | INFO | api.ask | ✓ Retrieve workspace: 2 hits en 3.72s
2025-10-22 13:43:55,180 | INFO | rag.generator | 📝 Génération réponse - Question: 'Comment rollback un déploiement raté ?...'
2025-10-22 13:43:55,187 | INFO | rag.generator | 📚 Chunks reçus: 2
2025-10-22 13:43:55,188 | INFO | rag.generator | ✅ Chunks filtrés: 2
2025-10-22 13:43:55,190 | INFO | rag.generator | 🔄 Invocation du LLM...
2025-10-22 13:44:55,209 | INFO | httpx | HTTP Request: POST http://localhost:1234/v1/chat/completions "HTTP/1.1 200 OK"
2025-10-22 13:44:55,212 | INFO | rag.generator | ✅ Réponse LLM reçue: 766 chars
2025-10-22 13:44:55,216 | INFO | rag.generator | 📎 Citations trouvées: 1 sources uniques
2025-10-22 13:44:55,217 | INFO | rag.generator | ✓ Réponse finale: 839 chars
2025-10-22 13:44:55,690 | INFO | httpx | HTTP Request: POST https://guxpjrwgborfbxkgrnrk.supabase.co/rest/v1/messages "HTTP/2 201 Created"
2025-10-22 13:44:55,934 | INFO | httpx | HTTP Request: POST https://guxpjrwgborfbxkgrnrk.supabase.co/rest/v1/answers "HTTP/2 201 Created"
2025-10-22 13:44:55,948 | INFO | uvicorn.access | 127.0.0.1:30113 - "POST /api/ask/workspace HTTP/1.1" 200
2025-10-22 13:45:34,344 | INFO | uvicorn.access | 127.0.0.1:30167 - "OPTIONS /api/llm/select HTTP/1.1" 200
2025-10-22 13:45:35,064 | INFO | httpx | HTTP Request: POST https://api.groq.com/openai/v1/chat/completions "HTTP/1.1 200 OK"
2025-10-22 13:45:35,068 | INFO | uvicorn.access | 127.0.0.1:30167 - "POST /api/llm/select HTTP/1.1" 200
2025-10-22 13:45:37,859 | INFO | utils.workspaces | Index chargé: 10 vecteurs, dim=384
2025-10-22 13:45:37,863 | INFO | utils.workspaces | Idmap chargé: 10 entrées
2025-10-22 13:45:38,219 | INFO | httpx | HTTP Request: GET https://guxpjrwgborfbxkgrnrk.supabase.co/rest/v1/sessions?select=id&id=eq.de65f950-c724-4341-a372-8c743eda06df "HTTP/2 200 OK"
2025-10-22 13:45:38,390 | INFO | httpx | HTTP Request: POST https://guxpjrwgborfbxkgrnrk.supabase.co/rest/v1/messages "HTTP/2 201 Created"
2025-10-22 13:45:38,412 | INFO | rag.retriever_workspace | ✓ Embedder chargé
2025-10-22 13:45:38,412 | INFO | rag.retriever_workspace | ✓ Retriever chargé: 10 vecteurs
2025-10-22 13:45:41,995 | INFO | httpx | HTTP Request: POST http://localhost:1234/v1/embeddings "HTTP/1.1 200 OK"
2025-10-22 13:45:41,997 | INFO | rag.retriever_workspace | ✓ Retrieve: 2/10 hits (min_score=0.3)
2025-10-22 13:45:41,999 | INFO | api.ask | ✓ Retrieve workspace: 2 hits en 3.61s
2025-10-22 13:45:42,003 | INFO | rag.generator | RAGGenerator initialisé - LLM: ChatGroq
2025-10-22 13:45:42,005 | INFO | rag.generator | 📝 Génération réponse - Question: 'Comment rollback un déploiement raté ?...'
2025-10-22 13:45:42,006 | INFO | rag.generator | 📚 Chunks reçus: 2
2025-10-22 13:45:42,007 | INFO | rag.generator | ✅ Chunks filtrés: 2
2025-10-22 13:45:42,013 | INFO | rag.generator | 🔄 Invocation du LLM...
2025-10-22 13:45:43,932 | INFO | httpx | HTTP Request: POST https://api.groq.com/openai/v1/chat/completions "HTTP/1.1 200 OK"
2025-10-22 13:45:43,934 | INFO | rag.generator | ✅ Réponse LLM reçue: 1950 chars
2025-10-22 13:45:43,945 | INFO | rag.generator | 📎 Citations trouvées: 1 sources uniques
2025-10-22 13:45:43,946 | INFO | rag.generator | ✓ Réponse finale: 2000 chars
2025-10-22 13:45:44,205 | INFO | httpx | HTTP Request: POST https://guxpjrwgborfbxkgrnrk.supabase.co/rest/v1/messages "HTTP/2 201 Created"
2025-10-22 13:45:44,328 | INFO | httpx | HTTP Request: POST https://guxpjrwgborfbxkgrnrk.supabase.co/rest/v1/answers "HTTP/2 201 Created"
2025-10-22 13:45:44,331 | INFO | uvicorn.access | 127.0.0.1:30173 - "POST /api/ask/workspace HTTP/1.1" 200
2025-10-22 13:46:04,313 | INFO | uvicorn.access | 127.0.0.1:30175 - "POST /api/auth/logout HTTP/1.1" 200
2025-10-22 13:46:14,411 | INFO | httpx | HTTP Request: GET https://guxpjrwgborfbxkgrnrk.supabase.co/rest/v1/users_local?select=id%2Cemail%2Cpassword_hash%2Crole&email=eq.mohamed%40orange.com&limit=1 "HTTP/2 200 OK"
2025-10-22 13:46:14,645 | INFO | uvicorn.access | 127.0.0.1:30185 - "POST /api/auth/login HTTP/1.1" 200
2025-10-22 13:46:15,133 | INFO | uvicorn.access | 127.0.0.1:30190 - "GET /api/admin/config HTTP/1.1" 200
2025-10-22 13:46:15,146 | INFO | uvicorn.access | 127.0.0.1:30190 - "GET /api/admin/config HTTP/1.1" 200
2025-10-22 13:46:15,311 | INFO | httpx | HTTP Request: GET https://guxpjrwgborfbxkgrnrk.supabase.co/rest/v1/sessions?select=id%2Cstarted_at&started_at=gte.2025-10-16T00%3A00%3A00%2B00%3A00&started_at=lte.2025-10-22T12%3A46%3A14.823845%2B00%3A00 "HTTP/2 200 OK"
2025-10-22 13:46:15,313 | INFO | httpx | HTTP Request: GET https://guxpjrwgborfbxkgrnrk.supabase.co/rest/v1/documents?select=id "HTTP/2 200 OK"
2025-10-22 13:46:15,613 | INFO | httpx | HTTP Request: GET https://guxpjrwgborfbxkgrnrk.supabase.co/rest/v1/messages?select=id%2Ccreated_at&created_at=gte.2025-10-16T00%3A00%3A00%2B00%3A00&created_at=lte.2025-10-22T12%3A46%3A14.823845%2B00%3A00 "HTTP/2 200 OK"
2025-10-22 13:46:15,615 | INFO | httpx | HTTP Request: GET https://guxpjrwgborfbxkgrnrk.supabase.co/rest/v1/documents?select=id&created_at=gte.2025-10-15T12%3A46%3A14.827847%2B00%3A00 "HTTP/2 200 OK"
2025-10-22 13:46:15,933 | INFO | httpx | HTTP Request: GET https://guxpjrwgborfbxkgrnrk.supabase.co/rest/v1/sessions?select=id%2Cstarted_at&started_at=gte.2025-10-09T00%3A00%3A00%2B00%3A00&started_at=lte.2025-10-15T23%3A59%3A59%2B00%3A00 "HTTP/2 200 OK"
2025-10-22 13:46:15,933 | INFO | httpx | HTTP Request: GET https://guxpjrwgborfbxkgrnrk.supabase.co/rest/v1/documents?select=id&indexed=eq.True "HTTP/2 200 OK"
2025-10-22 13:46:16,256 | INFO | httpx | HTTP Request: GET https://guxpjrwgborfbxkgrnrk.supabase.co/rest/v1/documents?select=id&indexed=eq.True&indexed_at=gte.2025-10-15T12%3A46%3A14.827847%2B00%3A00 "HTTP/2 200 OK"
2025-10-22 13:46:16,258 | INFO | httpx | HTTP Request: GET https://guxpjrwgborfbxkgrnrk.supabase.co/rest/v1/messages?select=id%2Ccreated_at&created_at=gte.2025-10-09T00%3A00%3A00%2B00%3A00&created_at=lte.2025-10-15T23%3A59%3A59%2B00%3A00 "HTTP/2 200 OK"
2025-10-22 13:46:16,381 | INFO | httpx | HTTP Request: GET https://guxpjrwgborfbxkgrnrk.supabase.co/rest/v1/documents?select=id "HTTP/2 200 OK"
2025-10-22 13:46:16,383 | INFO | uvicorn.access | 127.0.0.1:30185 - "GET /api/admin/metrics/timeseries?period=last_7d HTTP/1.1" 200
2025-10-22 13:46:16,496 | INFO | httpx | HTTP Request: GET https://guxpjrwgborfbxkgrnrk.supabase.co/rest/v1/documents?select=id&created_at=gte.2025-10-15T12%3A46%3A14.827847%2B00%3A00 "HTTP/2 200 OK"
2025-10-22 13:46:16,507 | INFO | httpx | HTTP Request: GET https://guxpjrwgborfbxkgrnrk.supabase.co/rest/v1/sessions?select=id%2Cstarted_at&started_at=gte.2025-10-16T00%3A00%3A00%2B00%3A00&started_at=lte.2025-10-22T12%3A46%3A16.399120%2B00%3A00 "HTTP/2 200 OK"
2025-10-22 13:46:16,612 | INFO | httpx | HTTP Request: GET https://guxpjrwgborfbxkgrnrk.supabase.co/rest/v1/messages?select=id&created_at=gte.2025-10-21T12%3A46%3A14.827847%2B00%3A00 "HTTP/2 200 OK"
2025-10-22 13:46:16,631 | INFO | httpx | HTTP Request: GET https://guxpjrwgborfbxkgrnrk.supabase.co/rest/v1/messages?select=id%2Ccreated_at&created_at=gte.2025-10-16T00%3A00%3A00%2B00%3A00&created_at=lte.2025-10-22T12%3A46%3A16.399120%2B00%3A00 "HTTP/2 200 OK"
2025-10-22 13:46:16,724 | INFO | httpx | HTTP Request: GET https://guxpjrwgborfbxkgrnrk.supabase.co/rest/v1/sessions?select=user_id&started_at=gte.2025-10-21T12%3A46%3A14.827847%2B00%3A00 "HTTP/2 200 OK"
2025-10-22 13:46:16,748 | INFO | httpx | HTTP Request: GET https://guxpjrwgborfbxkgrnrk.supabase.co/rest/v1/sessions?select=id%2Cstarted_at&started_at=gte.2025-10-09T00%3A00%3A00%2B00%3A00&started_at=lte.2025-10-15T23%3A59%3A59%2B00%3A00 "HTTP/2 200 OK"
2025-10-22 13:46:16,842 | INFO | httpx | HTTP Request: GET https://guxpjrwgborfbxkgrnrk.supabase.co/rest/v1/sessions?select=started_at%2Cended_at&started_at=gte.2025-10-21T12%3A46%3A14.827847%2B00%3A00 "HTTP/2 200 OK"
2025-10-22 13:46:16,879 | INFO | httpx | HTTP Request: GET https://guxpjrwgborfbxkgrnrk.supabase.co/rest/v1/messages?select=id%2Ccreated_at&created_at=gte.2025-10-09T00%3A00%3A00%2B00%3A00&created_at=lte.2025-10-15T23%3A59%3A59%2B00%3A00 "HTTP/2 200 OK"
2025-10-22 13:46:16,898 | INFO | uvicorn.access | 127.0.0.1:30190 - "GET /api/admin/metrics/timeseries?period=last_7d HTTP/1.1" 200
2025-10-22 13:46:16,949 | INFO | httpx | HTTP Request: GET https://guxpjrwgborfbxkgrnrk.supabase.co/rest/v1/answers?select=latency_ms&created_at=gte.2025-10-21T12%3A46%3A14.827847%2B00%3A00 "HTTP/2 200 OK"
2025-10-22 13:46:17,060 | INFO | httpx | HTTP Request: GET https://guxpjrwgborfbxkgrnrk.supabase.co/rest/v1/answers?select=similarity&created_at=gte.2025-10-21T12%3A46%3A14.827847%2B00%3A00 "HTTP/2 200 OK"
2025-10-22 13:46:17,179 | INFO | httpx | HTTP Request: GET https://guxpjrwgborfbxkgrnrk.supabase.co/rest/v1/answers?select=top_k&created_at=gte.2025-10-21T12%3A46%3A14.827847%2B00%3A00 "HTTP/2 200 OK"
2025-10-22 13:46:17,300 | INFO | httpx | HTTP Request: GET https://guxpjrwgborfbxkgrnrk.supabase.co/rest/v1/answers?select=safe_answer&created_at=gte.2025-10-21T12%3A46%3A14.827847%2B00%3A00 "HTTP/2 200 OK"
2025-10-22 13:46:17,307 | INFO | uvicorn.access | 127.0.0.1:30187 - "GET /api/admin/stats HTTP/1.1" 200
2025-10-22 13:46:17,432 | INFO | httpx | HTTP Request: GET https://guxpjrwgborfbxkgrnrk.supabase.co/rest/v1/documents?select=id "HTTP/2 200 OK"
2025-10-22 13:46:17,553 | INFO | httpx | HTTP Request: GET https://guxpjrwgborfbxkgrnrk.supabase.co/rest/v1/documents?select=id&created_at=gte.2025-10-15T12%3A46%3A17.316587%2B00%3A00 "HTTP/2 200 OK"
2025-10-22 13:46:17,654 | INFO | httpx | HTTP Request: GET https://guxpjrwgborfbxkgrnrk.supabase.co/rest/v1/documents?select=id&indexed=eq.True "HTTP/2 200 OK"
2025-10-22 13:46:17,781 | INFO | httpx | HTTP Request: GET https://guxpjrwgborfbxkgrnrk.supabase.co/rest/v1/documents?select=id&indexed=eq.True&indexed_at=gte.2025-10-15T12%3A46%3A17.316587%2B00%3A00 "HTTP/2 200 OK"
2025-10-22 13:46:17,887 | INFO | httpx | HTTP Request: GET https://guxpjrwgborfbxkgrnrk.supabase.co/rest/v1/documents?select=id "HTTP/2 200 OK"
2025-10-22 13:46:18,012 | INFO | httpx | HTTP Request: GET https://guxpjrwgborfbxkgrnrk.supabase.co/rest/v1/documents?select=id&created_at=gte.2025-10-15T12%3A46%3A17.316587%2B00%3A00 "HTTP/2 200 OK"
2025-10-22 13:46:18,124 | INFO | httpx | HTTP Request: GET https://guxpjrwgborfbxkgrnrk.supabase.co/rest/v1/messages?select=id&created_at=gte.2025-10-21T12%3A46%3A17.316587%2B00%3A00 "HTTP/2 200 OK"
2025-10-22 13:46:18,250 | INFO | httpx | HTTP Request: GET https://guxpjrwgborfbxkgrnrk.supabase.co/rest/v1/sessions?select=user_id&started_at=gte.2025-10-21T12%3A46%3A17.316587%2B00%3A00 "HTTP/2 200 OK"
2025-10-22 13:46:18,343 | INFO | httpx | HTTP Request: GET https://guxpjrwgborfbxkgrnrk.supabase.co/rest/v1/sessions?select=started_at%2Cended_at&started_at=gte.2025-10-21T12%3A46%3A17.316587%2B00%3A00 "HTTP/2 200 OK"
2025-10-22 13:46:18,494 | INFO | httpx | HTTP Request: GET https://guxpjrwgborfbxkgrnrk.supabase.co/rest/v1/answers?select=latency_ms&created_at=gte.2025-10-21T12%3A46%3A17.316587%2B00%3A00 "HTTP/2 200 OK"
2025-10-22 13:46:18,638 | INFO | httpx | HTTP Request: GET https://guxpjrwgborfbxkgrnrk.supabase.co/rest/v1/answers?select=similarity&created_at=gte.2025-10-21T12%3A46%3A17.316587%2B00%3A00 "HTTP/2 200 OK"
2025-10-22 13:46:18,779 | INFO | httpx | HTTP Request: GET https://guxpjrwgborfbxkgrnrk.supabase.co/rest/v1/answers?select=top_k&created_at=gte.2025-10-21T12%3A46%3A17.316587%2B00%3A00 "HTTP/2 200 OK"
2025-10-22 13:46:18,893 | INFO | httpx | HTTP Request: GET https://guxpjrwgborfbxkgrnrk.supabase.co/rest/v1/answers?select=safe_answer&created_at=gte.2025-10-21T12%3A46%3A17.316587%2B00%3A00 "HTTP/2 200 OK"
2025-10-22 13:46:18,896 | INFO | uvicorn.access | 127.0.0.1:30190 - "GET /api/admin/stats HTTP/1.1" 200
2025-10-22 13:46:23,846 | INFO | httpx | HTTP Request: GET https://guxpjrwgborfbxkgrnrk.supabase.co/rest/v1/sessions?select=id%2Cstarted_at&started_at=gte.2025-10-22T00%3A00%3A00%2B00%3A00&started_at=lte.2025-10-22T12%3A46%3A23.705185%2B00%3A00 "HTTP/2 200 OK"
2025-10-22 13:46:23,948 | INFO | httpx | HTTP Request: GET https://guxpjrwgborfbxkgrnrk.supabase.co/rest/v1/messages?select=id%2Ccreated_at&created_at=gte.2025-10-22T00%3A00%3A00%2B00%3A00&created_at=lte.2025-10-22T12%3A46%3A23.705185%2B00%3A00 "HTTP/2 200 OK"
2025-10-22 13:46:24,056 | INFO | httpx | HTTP Request: GET https://guxpjrwgborfbxkgrnrk.supabase.co/rest/v1/sessions?select=id%2Cstarted_at&started_at=gte.2025-10-21T00%3A00%3A00%2B00%3A00&started_at=lte.2025-10-21T23%3A59%3A59%2B00%3A00 "HTTP/2 200 OK"
2025-10-22 13:46:24,150 | INFO | httpx | HTTP Request: GET https://guxpjrwgborfbxkgrnrk.supabase.co/rest/v1/messages?select=id%2Ccreated_at&created_at=gte.2025-10-21T00%3A00%3A00%2B00%3A00&created_at=lte.2025-10-21T23%3A59%3A59%2B00%3A00 "HTTP/2 200 OK"
2025-10-22 13:46:24,160 | INFO | uvicorn.access | 127.0.0.1:30190 - "GET /api/admin/metrics/timeseries?period=today HTTP/1.1" 200
2025-10-22 13:46:35,621 | INFO | httpx | HTTP Request: GET https://guxpjrwgborfbxkgrnrk.supabase.co/rest/v1/sessions?select=id%2Cstarted_at&started_at=gte.2025-10-16T00%3A00%3A00%2B00%3A00&started_at=lte.2025-10-22T12%3A46%3A35.014155%2B00%3A00 "HTTP/2 200 OK"
2025-10-22 13:46:35,823 | INFO | httpx | HTTP Request: GET https://guxpjrwgborfbxkgrnrk.supabase.co/rest/v1/messages?select=id%2Ccreated_at&created_at=gte.2025-10-16T00%3A00%3A00%2B00%3A00&created_at=lte.2025-10-22T12%3A46%3A35.014155%2B00%3A00 "HTTP/2 200 OK"
2025-10-22 13:46:36,027 | INFO | httpx | HTTP Request: GET https://guxpjrwgborfbxkgrnrk.supabase.co/rest/v1/sessions?select=id%2Cstarted_at&started_at=gte.2025-10-09T00%3A00%3A00%2B00%3A00&started_at=lte.2025-10-15T23%3A59%3A59%2B00%3A00 "HTTP/2 200 OK"
2025-10-22 13:46:36,236 | INFO | httpx | HTTP Request: GET https://guxpjrwgborfbxkgrnrk.supabase.co/rest/v1/messages?select=id%2Ccreated_at&created_at=gte.2025-10-09T00%3A00%3A00%2B00%3A00&created_at=lte.2025-10-15T23%3A59%3A59%2B00%3A00 "HTTP/2 200 OK"
2025-10-22 13:46:36,241 | INFO | uvicorn.access | 127.0.0.1:30192 - "GET /api/admin/metrics/timeseries?period=last_7d HTTP/1.1" 200
2025-10-22 13:46:49,293 | INFO | httpx | HTTP Request: GET https://guxpjrwgborfbxkgrnrk.supabase.co/rest/v1/sessions?select=id%2Cuser_id%2Cemail%2Cstarted_at%2Cended_at&order=started_at.desc&offset=0&limit=500 "HTTP/2 200 OK"
2025-10-22 13:46:49,307 | INFO | uvicorn.access | 127.0.0.1:30217 - "GET /api/ask/sessions?limit=500&offset=0 HTTP/1.1" 200
2025-10-22 13:46:49,428 | INFO | httpx | HTTP Request: GET https://guxpjrwgborfbxkgrnrk.supabase.co/rest/v1/sessions?select=id%2Cuser_id%2Cemail%2Cstarted_at%2Cended_at&order=started_at.desc&offset=0&limit=500 "HTTP/2 200 OK"
2025-10-22 13:46:49,435 | INFO | uvicorn.access | 127.0.0.1:30219 - "GET /api/ask/sessions?limit=500&offset=0 HTTP/1.1" 200
2025-10-22 13:46:51,141 | INFO | httpx | HTTP Request: GET https://guxpjrwgborfbxkgrnrk.supabase.co/rest/v1/messages?select=id%2Csession_id%2Crole%2Ccontent%2Ccreated_at&session_id=eq.de65f950-c724-4341-a372-8c743eda06df&order=created_at.desc&offset=0&limit=2000 "HTTP/2 200 OK"
2025-10-22 13:46:51,151 | INFO | uvicorn.access | 127.0.0.1:30219 - "GET /api/ask/messages?session_id=de65f950-c724-4341-a372-8c743eda06df&limit=2000&offset=0 HTTP/1.1" 200
2025-10-22 13:47:07,664 | INFO | uvicorn.access | 127.0.0.1:30227 - "GET /api/admin/config HTTP/1.1" 200
2025-10-22 13:47:07,671 | INFO | uvicorn.access | 127.0.0.1:30227 - "GET /api/admin/config HTTP/1.1" 200
2025-10-22 13:47:08,715 | INFO | httpx | HTTP Request: GET https://guxpjrwgborfbxkgrnrk.supabase.co/rest/v1/sessions?select=id%2Cstarted_at&started_at=gte.2025-10-16T00%3A00%3A00%2B00%3A00&started_at=lte.2025-10-22T12%3A47%3A07.654358%2B00%3A00 "HTTP/2 200 OK"
2025-10-22 13:47:08,717 | INFO | httpx | HTTP Request: GET https://guxpjrwgborfbxkgrnrk.supabase.co/rest/v1/documents?select=id "HTTP/2 200 OK"
2025-10-22 13:47:08,863 | INFO | httpx | HTTP Request: GET https://guxpjrwgborfbxkgrnrk.supabase.co/rest/v1/messages?select=id%2Ccreated_at&created_at=gte.2025-10-16T00%3A00%3A00%2B00%3A00&created_at=lte.2025-10-22T12%3A47%3A07.654358%2B00%3A00 "HTTP/2 200 OK"
2025-10-22 13:47:08,872 | INFO | httpx | HTTP Request: GET https://guxpjrwgborfbxkgrnrk.supabase.co/rest/v1/documents?select=id&created_at=gte.2025-10-15T12%3A47%3A07.656349%2B00%3A00 "HTTP/2 200 OK"
2025-10-22 13:47:09,052 | INFO | httpx | HTTP Request: GET https://guxpjrwgborfbxkgrnrk.supabase.co/rest/v1/documents?select=id&indexed=eq.True "HTTP/2 200 OK"
2025-10-22 13:47:09,053 | INFO | httpx | HTTP Request: GET https://guxpjrwgborfbxkgrnrk.supabase.co/rest/v1/sessions?select=id%2Cstarted_at&started_at=gte.2025-10-09T00%3A00%3A00%2B00%3A00&started_at=lte.2025-10-15T23%3A59%3A59%2B00%3A00 "HTTP/2 200 OK"
2025-10-22 13:47:09,391 | INFO | httpx | HTTP Request: GET https://guxpjrwgborfbxkgrnrk.supabase.co/rest/v1/documents?select=id&indexed=eq.True&indexed_at=gte.2025-10-15T12%3A47%3A07.656349%2B00%3A00 "HTTP/2 200 OK"
2025-10-22 13:47:09,588 | INFO | httpx | HTTP Request: GET https://guxpjrwgborfbxkgrnrk.supabase.co/rest/v1/messages?select=id%2Ccreated_at&created_at=gte.2025-10-09T00%3A00%3A00%2B00%3A00&created_at=lte.2025-10-15T23%3A59%3A59%2B00%3A00 "HTTP/2 200 OK"
2025-10-22 13:47:09,598 | INFO | uvicorn.access | 127.0.0.1:30225 - "GET /api/admin/metrics/timeseries?period=last_7d HTTP/1.1" 200
2025-10-22 13:47:09,706 | INFO | httpx | HTTP Request: GET https://guxpjrwgborfbxkgrnrk.supabase.co/rest/v1/documents?select=id "HTTP/2 200 OK"
2025-10-22 13:47:09,719 | INFO | httpx | HTTP Request: GET https://guxpjrwgborfbxkgrnrk.supabase.co/rest/v1/sessions?select=id%2Cstarted_at&started_at=gte.2025-10-16T00%3A00%3A00%2B00%3A00&started_at=lte.2025-10-22T12%3A47%3A09.606867%2B00%3A00 "HTTP/2 200 OK"
2025-10-22 13:47:09,827 | INFO | httpx | HTTP Request: GET https://guxpjrwgborfbxkgrnrk.supabase.co/rest/v1/documents?select=id&created_at=gte.2025-10-15T12%3A47%3A07.656349%2B00%3A00 "HTTP/2 200 OK"
2025-10-22 13:47:09,844 | INFO | httpx | HTTP Request: GET https://guxpjrwgborfbxkgrnrk.supabase.co/rest/v1/messages?select=id%2Ccreated_at&created_at=gte.2025-10-16T00%3A00%3A00%2B00%3A00&created_at=lte.2025-10-22T12%3A47%3A09.606867%2B00%3A00 "HTTP/2 200 OK"
2025-10-22 13:47:09,939 | INFO | httpx | HTTP Request: GET https://guxpjrwgborfbxkgrnrk.supabase.co/rest/v1/messages?select=id&created_at=gte.2025-10-21T12%3A47%3A07.656349%2B00%3A00 "HTTP/2 200 OK"
2025-10-22 13:47:09,956 | INFO | httpx | HTTP Request: GET https://guxpjrwgborfbxkgrnrk.supabase.co/rest/v1/sessions?select=id%2Cstarted_at&started_at=gte.2025-10-09T00%3A00%3A00%2B00%3A00&started_at=lte.2025-10-15T23%3A59%3A59%2B00%3A00 "HTTP/2 200 OK"
2025-10-22 13:47:10,079 | INFO | httpx | HTTP Request: GET https://guxpjrwgborfbxkgrnrk.supabase.co/rest/v1/sessions?select=user_id&started_at=gte.2025-10-21T12%3A47%3A07.656349%2B00%3A00 "HTTP/2 200 OK"
2025-10-22 13:47:10,173 | INFO | httpx | HTTP Request: GET https://guxpjrwgborfbxkgrnrk.supabase.co/rest/v1/messages?select=id%2Ccreated_at&created_at=gte.2025-10-09T00%3A00%3A00%2B00%3A00&created_at=lte.2025-10-15T23%3A59%3A59%2B00%3A00 "HTTP/2 200 OK"
2025-10-22 13:47:10,184 | INFO | uvicorn.access | 127.0.0.1:30227 - "GET /api/admin/metrics/timeseries?period=last_7d HTTP/1.1" 200
2025-10-22 13:47:10,220 | INFO | httpx | HTTP Request: GET https://guxpjrwgborfbxkgrnrk.supabase.co/rest/v1/sessions?select=started_at%2Cended_at&started_at=gte.2025-10-21T12%3A47%3A07.656349%2B00%3A00 "HTTP/2 200 OK"
2025-10-22 13:47:10,362 | INFO | httpx | HTTP Request: GET https://guxpjrwgborfbxkgrnrk.supabase.co/rest/v1/answers?select=latency_ms&created_at=gte.2025-10-21T12%3A47%3A07.656349%2B00%3A00 "HTTP/2 200 OK"
2025-10-22 13:47:10,533 | INFO | httpx | HTTP Request: GET https://guxpjrwgborfbxkgrnrk.supabase.co/rest/v1/answers?select=similarity&created_at=gte.2025-10-21T12%3A47%3A07.656349%2B00%3A00 "HTTP/2 200 OK"
2025-10-22 13:47:11,025 | INFO | httpx | HTTP Request: GET https://guxpjrwgborfbxkgrnrk.supabase.co/rest/v1/answers?select=top_k&created_at=gte.2025-10-21T12%3A47%3A07.656349%2B00%3A00 "HTTP/2 200 OK"
2025-10-22 13:47:11,293 | INFO | httpx | HTTP Request: GET https://guxpjrwgborfbxkgrnrk.supabase.co/rest/v1/answers?select=safe_answer&created_at=gte.2025-10-21T12%3A47%3A07.656349%2B00%3A00 "HTTP/2 200 OK"
2025-10-22 13:47:11,297 | INFO | uvicorn.access | 127.0.0.1:30226 - "GET /api/admin/stats HTTP/1.1" 200
2025-10-22 13:47:11,421 | INFO | httpx | HTTP Request: GET https://guxpjrwgborfbxkgrnrk.supabase.co/rest/v1/documents?select=id "HTTP/2 200 OK"
2025-10-22 13:47:11,561 | INFO | httpx | HTTP Request: GET https://guxpjrwgborfbxkgrnrk.supabase.co/rest/v1/documents?select=id&created_at=gte.2025-10-15T12%3A47%3A11.302486%2B00%3A00 "HTTP/2 200 OK"
